date,total_sales,total_orders,total_items,average_order_value,data_missing,temperature,max_temperature,min_temperature,rainfall,humidity,wind_speed,is_holiday,holiday_name,year,month,day,weekday,week,quarter,day_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,weekday_sin,weekday_cos,time_index,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,is_rain,heavy_rain,is_hot,is_cold,season,days_after_holiday,days_before_holiday,is_festival_week,weekend_after_holiday
2015-04-13,2496.2,66,144,17.455944055944055,False,23.96,29.8,20.76,1.63,60.72,1.9,False,No Holiday,2015,4,13,0,16,2,103,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,102,1994.3,2622.35,2255.45,2039.45,2308.692857142857,2365.1785714285716,2287.4016666666666,238.07441838735355,0,0,0,0,Summer,10,1,1,0
2015-04-14,2505.7,50,146,17.7709219858156,False,25.23,31.78,18.86,0.44,54.6,1.26,True,Dr. B. R. Ambedkar's Birthday,2015,4,14,1,16,2,104,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,103,2496.2,2234.25,2756.6,2068.6,2290.6714285714284,2382.375,2302.6266666666666,213.9241665815706,0,0,0,0,Summer,0,0,1,0
2015-04-15,2578.85,67,158,16.63774193548387,False,26.56,32.91,20.88,1.06,51.17,1.21,False,No Holiday,2015,4,15,2,16,2,105,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,104,2505.7,2293.95,2176.85,2295.05,2329.45,2364.453571428571,2317.1966666666663,226.24056518081304,0,0,0,0,Summer,1,19,1,0
2015-04-16,2017.95,55,126,16.1436,False,27.36,34.74,21.06,0.09,48.23,1.46,False,No Holiday,2015,4,16,3,16,2,106,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,105,2578.85,2047.3,2547.15,2965.3,2370.15,2393.167857142857,2326.656666666667,243.73942370217196,0,0,0,0,Summer,2,18,1,0
2015-04-17,2675.65,64,161,16.618944099378883,False,27.61,35.89,19.85,0.03,43.56,3.09,False,No Holiday,2015,4,17,4,16,2,107,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,106,2017.95,2424.95,2538.2,2075.4,2365.9571428571426,2355.3678571428572,2295.0783333333334,250.3807424513244,0,0,0,0,Summer,3,17,0,0
2015-04-18,2286.2,62,137,16.934814814814814,False,30.0,39.47,20.91,0.0,37.8,2.73,False,No Holiday,2015,4,18,5,16,2,108,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,107,2675.65,2543.75,2767.55,2388.6,2401.7714285714287,2365.1857142857143,2315.0866666666666,276.7652327291475,0,0,0,0,Summer,4,16,0,0
2015-04-19,1527.95,50,95,16.608152173913044,False,31.85,40.86,22.68,0.0,33.5,1.6,False,No Holiday,2015,4,19,6,16,2,109,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,108,2286.2,1994.3,1909.85,2461.25,2364.9785714285713,2330.8035714285716,2311.673333333333,271.82003981976624,0,0,0,0,Summer,5,15,0,0
2015-04-20,2459.45,70,151,16.617905405405406,False,31.42,39.54,23.56,0.01,32.27,1.93,False,No Holiday,2015,4,20,0,17,2,110,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,109,1527.95,2496.2,2622.35,2267.4,2298.3571428571427,2303.525,2280.5633333333335,403.20840912669047,0,0,0,0,Summer,6,14,0,0
2015-04-21,2213.15,62,134,17.02423076923077,False,30.13,39.23,21.36,0.0,31.3,2.62,False,No Holiday,2015,4,21,1,17,2,111,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,110,2459.45,2505.7,2234.25,1259.25,2293.1071428571427,2291.8892857142855,2286.9649999999997,400.4327455272316,0,0,0,0,Summer,7,13,0,0
2015-04-22,2193.45,59,134,16.617045454545455,False,29.57,39.65,20.05,0.0,27.18,2.64,False,No Holiday,2015,4,22,2,17,2,112,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,111,2213.15,2578.85,2293.95,2232.55,2251.3142857142857,2290.3821428571428,2318.7616666666663,389.6684966248944,0,0,0,0,Summer,8,12,0,0
2015-04-23,2426.15,57,144,17.709124087591242,False,30.9,39.96,21.61,0.0,24.31,1.55,False,No Holiday,2015,4,23,3,17,2,113,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,112,2193.45,2017.95,2047.3,2162.3,2196.2571428571428,2283.203571428571,2317.458333333333,361.915927655135,0,0,0,0,Summer,9,11,0,0
2015-04-24,2979.2,71,175,17.42222222222222,False,33.69,40.47,27.26,0.0,17.76,0.68,False,No Holiday,2015,4,24,4,17,2,114,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,113,2426.15,2675.65,2424.95,1927.75,2254.5714285714284,2310.2642857142855,2326.2533333333336,361.2829521962248,0,0,0,0,Summer,10,10,0,0
2015-04-25,2089.2,62,126,16.7136,False,32.41,40.43,25.18,0.0,20.61,1.34,False,No Holiday,2015,4,25,5,17,2,115,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,114,2979.2,2286.2,2543.75,2215.5,2297.9357142857143,2349.8535714285713,2361.3016666666667,431.6187367672676,0,0,0,0,Summer,11,9,0,0
2015-04-26,1767.4,56,111,16.067272727272726,False,28.83,36.31,21.6,0.01,43.9,2.65,False,No Holiday,2015,4,26,6,17,2,116,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,115,2089.2,1527.95,1994.3,2744.8,2269.792857142857,2317.3857142857146,2357.0916666666667,438.8730135515398,0,0,0,0,Summer,12,8,0,0
2015-04-27,2180.8,67,133,16.396992481203007,False,30.26,38.33,22.16,0.46,40.22,2.34,False,No Holiday,2015,4,27,0,18,2,117,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,116,1767.4,2459.45,2496.2,2252.1,2304.0,2301.178571428571,2324.5116666666668,376.2831358609282,0,0,0,0,Summer,13,7,1,0
2015-04-28,1742.8,48,107,17.255445544554455,False,31.56,38.9,23.38,3.02,41.71,1.58,False,No Holiday,2015,4,28,1,18,2,118,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,117,2180.8,2213.15,2505.7,2154.25,2264.192857142857,2278.65,2322.1349999999998,371.8098230598676,0,0,0,0,Summer,14,6,1,0
2015-04-29,1828.75,53,111,17.0911214953271,False,32.18,38.68,25.95,0.02,31.01,1.09,False,No Holiday,2015,4,29,2,18,2,119,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,118,1742.8,2193.45,2578.85,2255.45,2197.0,2224.157142857143,2308.4199999999996,421.72191568220336,0,0,0,0,Summer,15,5,1,0
2015-04-30,2667.5,63,163,16.365030674846626,False,32.23,40.36,23.92,0.0,30.15,1.87,False,No Holiday,2015,4,30,3,18,2,120,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,119,1828.75,2426.15,2017.95,2756.6,2144.9,2170.578571428571,2294.1966666666663,444.16416540884325,0,0,0,0,Summer,16,4,1,0
2015-05-01,2571.95,75,154,16.920723684210525,False,31.35,37.96,24.94,0.46,32.86,1.23,False,No Holiday,2015,5,1,4,18,2,121,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,120,2667.5,2979.2,2675.65,2176.85,2179.378571428572,2216.975,2291.2266666666665,477.7339966420852,0,0,0,0,Summer,17,3,1,0
2015-05-02,2400.2,68,152,16.108724832214765,False,31.28,38.43,25.02,0.11,30.17,1.56,False,No Holiday,2015,5,2,5,18,2,122,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,121,2571.95,2089.2,2286.2,2547.15,2121.2,2209.567857142857,2304.3966666666665,378.6122499779085,0,0,0,0,Summer,18,2,1,0
2015-05-03,1832.25,49,114,16.214601769911503,False,31.81,39.89,23.67,0.0,21.83,1.29,False,No Holiday,2015,5,3,6,18,2,123,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,122,2400.2,1767.4,1527.95,2538.2,2165.628571428572,2217.710714285714,2299.4983333333334,392.233588839975,0,0,0,0,Summer,19,1,1,0
2015-05-04,2288.9,55,141,16.586231884057973,False,32.98,40.75,25.21,0.0,18.21,1.21,True,Buddha Purnima,2015,5,4,0,19,2,124,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,123,1832.25,2180.8,2459.45,2767.55,2174.8928571428573,2239.4464285714284,2275.9666666666667,381.8895165583152,0,0,0,0,Summer,0,0,1,0
2015-05-05,1713.6,49,107,16.32,False,32.42,41.96,22.83,0.0,20.49,1.88,False,No Holiday,2015,5,5,1,19,2,125,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,124,2288.9,1742.8,2213.15,1909.85,2190.3357142857144,2227.264285714286,2260.0116666666663,384.34597664331756,0,0,0,0,Summer,1,74,1,0
2015-05-06,2309.8,55,140,16.73768115942029,False,33.6,43.54,22.55,0.0,15.9,3.6,False,No Holiday,2015,5,6,2,19,2,126,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,125,1713.6,1828.75,2193.45,2622.35,2186.1642857142856,2191.5821428571426,2253.47,390.1277351867021,0,0,0,0,Summer,2,73,1,0
2015-05-07,2228.85,58,131,17.8308,False,34.61,44.07,24.73,0.0,15.73,3.7,False,No Holiday,2015,5,7,3,19,2,127,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,126,2309.8,2667.5,2426.15,2234.25,2254.885714285714,2199.8928571428573,2243.0516666666667,357.69639676953074,0,0,0,0,Summer,3,72,0,0
2015-05-08,3052.3,71,181,17.244632768361583,False,34.67,43.2,26.72,0.0,15.84,3.12,False,No Holiday,2015,5,8,4,19,2,128,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,127,2228.85,2571.95,2979.2,2293.95,2192.2214285714285,2185.8,2242.8716666666664,308.38825482544974,0,0,0,0,Summer,4,71,0,0
2015-05-09,2368.4,56,144,16.917142857142856,False,34.92,42.87,26.35,0.0,22.1,1.96,False,No Holiday,2015,5,9,5,19,2,129,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,128,3052.3,2400.2,2089.2,2047.3,2260.842857142857,2191.0214285714287,2268.15,434.587726499277,0,0,0,0,Summer,5,70,0,0
2015-05-10,2288.35,55,141,16.345357142857143,False,35.4,43.43,26.91,0.0,22.23,1.8,False,No Holiday,2015,5,10,6,19,2,130,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,129,2368.4,1832.25,1767.4,2424.95,2256.3,2210.964285714286,2278.853333333333,433.0516934116152,0,0,1,0,Summer,6,69,0,0
2015-05-11,2388.05,60,144,16.936524822695038,False,36.38,43.36,28.06,0.01,21.17,1.35,False,No Holiday,2015,5,11,0,20,2,131,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,130,2288.35,2288.9,2180.8,2543.75,2321.457142857143,2248.175,2274.3,390.8736458547831,0,0,1,0,Summer,7,68,0,0
2015-05-12,2299.7,62,142,16.42642857142857,False,35.39,41.05,29.91,0.61,24.32,1.12,False,No Holiday,2015,5,12,1,20,2,132,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,131,2388.05,1713.6,1742.8,1994.3,2335.6214285714286,2262.9785714285713,2269.11,391.29347347094,0,0,1,0,Summer,8,67,0,0
2015-05-13,2261.8,63,137,16.509489051094892,False,34.14,40.77,26.96,0.43,26.89,1.62,False,No Holiday,2015,5,13,2,20,2,133,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,132,2299.7,2309.8,1828.75,2496.2,2419.35,2302.7571428571428,2279.29,284.00993820639576,0,0,0,0,Summer,9,66,0,0
2015-05-14,2694.5,69,164,17.162420382165607,False,33.0,39.37,26.3,1.04,27.4,1.51,False,No Holiday,2015,5,14,3,20,2,134,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,133,2261.8,2228.85,2667.5,2505.7,2412.4928571428572,2333.6892857142857,2271.476666666667,287.6518518229,0,0,0,0,Summer,10,65,0,0
2015-05-15,3386.15,94,208,16.517804878048782,False,33.45,40.34,26.23,0.4,28.52,2.52,False,No Holiday,2015,5,15,4,20,2,135,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,134,2694.5,3052.3,2571.95,2578.85,2479.0142857142855,2335.617857142857,2277.77,291.91584220211826,0,0,0,0,Summer,11,64,0,0
2015-05-16,2281.1,61,142,16.178014184397163,False,34.35,40.08,28.62,2.3,26.33,0.99,False,No Holiday,2015,5,16,5,20,2,136,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,135,3386.15,2368.4,2400.2,2017.95,2526.707142857143,2393.775,2304.68,406.1209973934,0,0,0,0,Summer,12,63,0,0
2015-05-17,1828.4,49,109,17.249056603773585,False,34.73,41.48,26.35,0.0,23.54,1.64,False,No Holiday,2015,5,17,6,20,2,137,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,136,2281.1,2288.35,1832.25,2675.65,2514.235714285714,2385.2678571428573,2313.451666666667,413.0735504667887,0,0,0,0,Summer,13,62,0,0
2015-05-18,2209.65,57,134,16.73977272727273,False,37.02,43.84,27.88,0.0,20.02,1.41,False,No Holiday,2015,5,18,0,21,2,138,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,137,1828.4,2388.05,2288.9,2286.2,2448.5285714285715,2384.9928571428572,2285.21,485.2667340899089,0,0,1,0,Summer,14,61,0,0
2015-05-19,1987.0,46,119,17.42982456140351,False,38.28,45.73,30.85,0.0,16.92,2.43,False,No Holiday,2015,5,19,1,21,2,139,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,138,2209.65,2299.7,1713.6,1527.95,2423.042857142857,2379.332142857143,2282.6583333333333,493.58577136144925,0,0,1,0,Summer,15,60,0,0
2015-05-20,2373.0,64,141,17.32116788321168,False,36.09,43.55,28.62,1.53,17.14,4.2,False,No Holiday,2015,5,20,2,21,2,140,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,139,1987.0,2261.8,2309.8,2459.45,2378.371428571429,2398.8607142857145,2297.9599999999996,520.0501000361597,0,0,1,0,Summer,16,59,0,0
2015-05-21,2062.55,58,123,16.906147540983607,False,36.47,44.82,27.82,0.0,15.53,4.11,False,No Holiday,2015,5,21,3,21,2,141,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,140,2373.0,2694.5,2228.85,2213.15,2394.2571428571428,2403.375,2295.078333333333,517.5883341908673,0,0,1,0,Summer,17,58,0,0
2015-05-22,2635.1,71,154,17.567333333333334,False,37.27,45.41,28.68,0.0,15.6,3.82,False,No Holiday,2015,5,22,4,21,2,142,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,141,2062.55,3386.15,3052.3,2193.45,2303.9785714285713,2391.496428571428,2290.0583333333334,511.56922214654384,0,0,1,0,Summer,18,57,0,0
2015-05-23,2444.15,59,148,17.334397163120567,False,37.11,45.93,27.18,0.0,13.32,4.24,False,No Holiday,2015,5,23,5,21,2,143,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,142,2635.1,2281.1,2368.4,2426.15,2196.6857142857143,2361.6964285714284,2304.78,267.1399488318918,0,0,1,0,Summer,19,56,0,0
2015-05-24,2196.95,59,134,16.899615384615384,False,37.6,46.44,27.0,0.17,12.83,2.53,False,No Holiday,2015,5,24,6,21,2,144,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,143,2444.15,1828.4,2288.35,2979.2,2219.9785714285713,2367.1071428571427,2305.3799999999997,282.3996619113061,0,0,1,0,Summer,20,55,0,0
2015-05-25,2104.4,56,125,17.249180327868853,False,37.39,46.51,27.36,0.0,11.1,2.69,False,No Holiday,2015,5,25,0,22,2,145,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,144,2196.95,2209.65,2388.05,2089.2,2272.6285714285714,2360.578571428571,2279.305,225.93870639538486,0,0,1,0,Summer,21,54,0,0
2015-05-26,1876.45,48,115,16.460087719298247,False,36.83,46.34,27.23,0.31,10.41,3.84,False,No Holiday,2015,5,26,1,22,2,146,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,145,2104.4,1987.0,2299.7,1767.4,2257.592857142857,2340.317857142857,2279.811666666667,234.1800721463658,0,0,1,0,Summer,22,53,0,0
2015-05-27,2097.0,55,124,17.048780487804876,False,35.11,44.58,24.59,0.06,5.91,3.35,False,No Holiday,2015,5,27,2,22,2,147,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,146,1876.45,2373.0,2261.8,2180.8,2241.8,2310.0857142857144,2283.4466666666663,257.98750615743825,0,0,1,0,Summer,23,52,0,0
2015-05-28,2016.4,54,121,17.08813559322034,False,35.3,43.77,25.5,0.0,9.12,2.61,False,No Holiday,2015,5,28,3,22,2,148,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,147,2097.0,2062.55,2694.5,1742.8,2202.3714285714286,2298.3142857142857,2280.6533333333336,255.67447867869024,0,0,1,0,Summer,24,51,0,0
2015-05-29,3001.2,68,181,16.673333333333332,False,36.73,45.2,27.07,0.01,19.41,2.86,False,No Holiday,2015,5,29,4,22,2,149,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,148,2016.4,2635.1,3386.15,1828.75,2195.7785714285715,2249.878571428572,2289.773333333333,260.4316014765106,0,0,1,0,Summer,25,50,0,0
2015-05-30,2486.95,59,150,17.27048611111111,False,36.96,44.1,28.7,0.0,19.94,2.94,False,No Holiday,2015,5,30,5,22,2,150,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,149,3001.2,2444.15,2281.1,2667.5,2248.078571428571,2222.3821428571428,2328.8550000000005,374.9446724264171,0,0,1,0,Summer,26,49,0,0
2015-05-31,1717.65,50,108,15.904166666666669,False,36.86,44.21,29.42,0.0,19.46,2.68,False,No Holiday,2015,5,31,6,22,2,151,1,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,150,2486.95,2196.95,1828.4,2571.95,2254.192857142857,2237.0857142857144,2322.836666666667,379.0019584696237,0,0,1,0,Summer,27,48,0,0
2015-06-01,3067.75,72,184,17.043055555555554,False,35.93,42.92,29.9,0.38,17.44,1.55,False,No Holiday,2015,6,1,0,23,2,152,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,151,1717.65,2104.4,2209.65,2400.2,2185.7214285714285,2229.175,2294.36,430.82054351468264,0,0,1,0,Summer,28,47,0,0
2015-06-02,2449.95,59,147,16.78047945205479,False,34.84,41.92,27.17,1.14,25.75,2.22,False,No Holiday,2015,6,2,1,23,2,153,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,152,3067.75,1876.45,1987.0,1832.25,2323.3428571428567,2290.467857142857,2316.611666666666,540.4352670368058,0,0,0,0,Summer,29,46,0,0
2015-06-03,1907.05,51,113,17.02723214285714,False,35.07,41.81,27.57,0.44,22.55,1.25,False,No Holiday,2015,6,3,2,23,2,154,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,153,2449.95,2097.0,2373.0,2288.9,2405.2714285714287,2323.535714285714,2337.2016666666664,503.61224738312944,0,0,1,0,Summer,30,45,0,0
2015-06-04,2283.6,56,141,16.66861313868613,False,35.32,41.57,29.5,0.38,22.1,1.75,False,No Holiday,2015,6,4,3,23,2,155,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,154,1907.05,2016.4,2062.55,1713.6,2378.1357142857146,2290.2535714285714,2324.4733333333334,527.5399927290556,0,0,1,0,Summer,31,44,0,0
2015-06-05,2700.15,69,159,17.089556962025316,False,35.16,42.29,26.78,0.1,23.04,2.1,False,No Holiday,2015,6,5,4,23,2,156,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,155,2283.6,3001.2,2635.1,2309.8,2416.307142857143,2306.042857142857,2343.4733333333334,506.2403138403178,0,0,1,0,Summer,32,43,0,0
2015-06-06,2280.95,61,136,17.15,False,35.34,41.7,28.45,0.0,22.92,2.57,False,No Holiday,2015,6,6,5,23,2,157,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,156,2700.15,2486.95,2444.15,2228.85,2373.2999999999997,2310.6892857142857,2356.485,458.8382694370651,0,0,1,0,Summer,33,42,0,0
2015-06-07,1960.75,55,117,16.75854700854701,False,36.5,43.9,27.94,0.0,20.99,2.48,False,No Holiday,2015,6,7,6,23,2,158,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,157,2280.95,1717.65,2196.95,3052.3,2343.871428571428,2299.032142857143,2358.2216666666664,456.9364031762186,0,0,1,0,Summer,34,41,0,0
2015-06-08,2264.95,58,136,17.557751937984495,False,38.25,45.9,29.52,0.0,15.93,2.74,False,No Holiday,2015,6,8,0,24,2,159,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,158,1960.75,3067.75,2104.4,2368.4,2378.5999999999995,2282.160714285714,2321.8366666666666,408.0301245006314,0,0,1,0,Summer,35,40,0,0
2015-06-09,2442.55,65,147,16.845172413793104,False,39.17,46.13,31.6,0.0,17.4,4.38,False,No Holiday,2015,6,9,1,24,2,160,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,159,2264.95,2449.95,1876.45,2288.35,2263.9142857142856,2293.6285714285714,2318.388333333334,272.289797694611,0,0,1,0,Summer,36,39,0,0
2015-06-10,2019.4,54,124,17.408620689655173,False,36.94,41.78,32.15,0.0,28.88,5.72,False,No Holiday,2015,6,10,2,24,2,161,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,160,2442.55,1907.05,2097.0,2388.05,2262.8571428571427,2334.0642857142857,2323.528333333333,271.4602525057342,0,0,1,0,Summer,37,38,0,0
2015-06-11,2650.5,68,158,17.4375,False,37.54,43.82,31.31,0.5,26.36,4.5,False,No Holiday,2015,6,11,3,24,2,162,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,161,2019.4,2283.6,2016.4,2299.7,2278.907142857143,2328.5214285714287,2311.24,249.33693807873112,0,0,1,0,Summer,38,37,0,0
2015-06-12,2138.6,61,131,16.57829457364341,False,37.42,43.79,31.04,0.0,30.43,3.82,False,No Holiday,2015,6,12,4,24,2,163,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,162,2650.5,2700.15,3001.2,2261.8,2331.3214285714284,2373.8142857142852,2322.9333333333334,286.31040244395564,0,0,1,0,Summer,39,36,0,0
2015-06-13,2508.9,64,153,16.726,False,34.92,39.07,29.87,17.22,38.4,2.14,False,No Holiday,2015,6,13,5,24,2,164,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,163,2138.6,2280.95,2486.95,2694.5,2251.1,2312.2,2318.8266666666664,240.79748406769977,1,0,0,0,Summer,40,35,0,0
2015-06-14,1859.0,48,113,16.9,False,33.34,38.93,27.75,1.97,41.4,1.66,False,No Holiday,2015,6,14,6,24,2,165,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,164,2508.9,1960.75,1717.65,3386.15,2283.6642857142856,2313.7678571428573,2312.64,260.1433446427288,0,0,0,0,Summer,41,34,0,0
2015-06-15,2595.6,73,152,17.304,False,34.0,40.24,27.77,0.01,41.44,1.49,False,No Holiday,2015,6,15,0,25,2,166,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,165,1859.0,2264.95,3067.75,2281.1,2269.1285714285714,2323.8642857142854,2261.735,283.0295830491102,0,0,0,0,Summer,42,33,0,0
2015-06-16,1898.3,54,116,16.799115044247788,False,34.27,40.17,28.13,0.0,39.89,1.3,False,No Holiday,2015,6,16,1,25,2,167,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,166,2595.6,2442.55,2449.95,1828.4,2316.364285714286,2290.1392857142855,2272.218333333333,308.6481582566773,0,0,0,0,Summer,43,32,0,0
2015-06-17,2137.1,54,126,17.23467741935484,False,35.21,41.86,28.92,0.0,34.04,1.44,False,No Holiday,2015,6,17,2,25,2,168,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,167,1898.3,2019.4,1907.05,2209.65,2238.6142857142854,2250.7357142857145,2274.548333333333,338.6545901483873,0,0,1,0,Summer,44,31,0,0
2015-06-18,1984.5,56,116,17.407894736842106,False,36.48,42.51,30.18,0.16,27.94,0.95,False,No Holiday,2015,6,18,3,25,2,169,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,168,2137.1,2650.5,2283.6,1987.0,2255.4285714285716,2267.167857142857,2272.13,328.73312232613023,0,0,1,0,Summer,45,30,0,0
2015-06-19,2793.45,74,167,16.727245508982033,False,37.43,43.84,30.48,0.03,24.54,1.48,False,No Holiday,2015,6,19,4,25,2,170,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,169,1984.5,2138.6,2700.15,2373.0,2160.285714285714,2245.8035714285716,2272.046666666667,289.3522963941571,0,0,1,0,Summer,46,29,0,0
2015-06-20,2060.6,48,128,16.61774193548387,False,37.04,42.4,31.21,0.73,33.33,2.09,False,No Holiday,2015,6,20,5,25,2,171,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,170,2793.45,2508.9,2280.95,2062.55,2253.835714285714,2252.467857142857,2286.061666666667,374.50278894632027,0,0,1,0,Summer,47,28,0,0
2015-06-21,1925.2,51,115,16.887719298245614,False,35.87,40.14,31.22,6.06,39.34,1.52,False,No Holiday,2015,6,21,6,25,2,172,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,171,2060.6,1859.0,1960.75,2635.1,2189.792857142857,2236.7285714285713,2285.996666666667,361.7286902599012,1,0,1,0,Summer,48,27,0,0
2015-06-22,2319.3,55,140,16.92919708029197,False,35.37,39.96,30.16,1.1,41.82,1.06,False,No Holiday,2015,6,22,0,26,2,173,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,172,1925.2,2595.6,2264.95,2444.15,2199.25,2234.1892857142857,2262.3333333333335,352.38361553852167,0,0,1,0,Summer,49,26,0,0
2015-06-23,2042.75,59,124,16.607723577235774,False,36.54,42.37,31.58,2.29,36.13,1.09,False,No Holiday,2015,6,23,1,26,2,174,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,173,2319.3,1898.3,2442.55,2196.95,2159.7785714285715,2238.0714285714284,2258.171666666667,313.9686819004188,0,0,1,0,Summer,50,25,0,0
2015-06-24,2327.5,62,137,17.113970588235293,False,34.75,40.07,29.16,0.88,35.92,1.85,False,No Holiday,2015,6,24,2,26,2,175,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,174,2042.75,2137.1,2019.4,2104.4,2180.414285714286,2209.514285714286,2253.031666666667,298.27331246454503,0,0,0,0,Summer,51,24,0,0
